"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Post","count_Prac","count_Prac_Count_1","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_C","count_Start_E","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac_1","count_Target_response_wrong_Prac_1","count_Trial_logger","count_Welcome_PP_C","count_Welcome_PP_E","count_postdata_C","count_postdata_E","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","gender","height","keyboard_backend","language1","language2","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","month","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_C","response_Start_E","response_Target_response_Prac","response_Welcome_PP_C","response_Welcome_PP_E","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_C","response_time_Start_E","response_time_Target_response_Prac","response_time_Welcome_PP_C","response_time_Welcome_PP_E","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Post","time_Prac","time_Prac_Count_1","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_C","time_Start_E","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac_1","time_Target_response_wrong_Prac_1","time_Trial_logger","time_Welcome_PP_C","time_Welcome_PP_E","time_postdata_C","time_postdata_E","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","year"
"N","100","V","H","PP_LIST2.csv","keyV.jpg","keyH.jpg","60","60","429.4","429.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","28","0","28","5","0","0","28","28","0","0","28","28","28","28","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","28","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","28","28","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","316","787","NA","316","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","69565","25629","17415","27272","70066","69562","16609","28086","70066","70384","NA","68968","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","70884","NA","16610","NA","5385","Orientation_PSA2018","3","2147","5","yes","1024","2002"
"N","100","H","V","PP_LIST2.csv","fire_extinguisherH.jpg","fire_extinguisherV.jpg","66.6666666667","66.6666666667","429.833333333","429.833333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","29","0","29","5","0","0","29","29","0","0","29","29","29","29","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","29","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","29","29","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","432","787","NA","432","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","70987","25629","17415","27272","71488","70985","16609","28086","71488","71922","NA","68968","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","72422","NA","16610","NA","5385","Orientation_PSA2018","4","2579","6","yes","1024","2002"
"Y","100","H","H","PP_LIST2.csv","scssorH.jpg","scssorH.jpg","71.4285714286","71.4285714286","440.571428571","440.571428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","30","0","30","5","0","0","30","30","0","0","30","30","30","30","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","30","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","30","30","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","505","787","NA","505","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","72518","25629","17415","27272","73019","72517","16609","28086","73019","73526","NA","68968","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","74026","NA","16610","NA","5385","Orientation_PSA2018","5","3084","7","yes","1024","2002"
"Y","100","H","H","PP_LIST2.csv","penH.jpg","penH.jpg","75","75","454.5","454.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","31","0","31","5","0","0","31","31","0","0","31","31","31","31","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","31","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","31","31","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","552","787","NA","552","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","74125","25629","17415","27272","74626","74123","16609","28086","74626","75180","NA","68968","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","75680","NA","16610","NA","5385","Orientation_PSA2018","6","3636","8","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","ladder.jpg","house.jpg","66.6666666667","66.6666666667","441.111111111","441.111111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","32","0","32","5","0","0","32","32","0","0","32","32","32","32","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","32","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","32","32","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","334","787","NA","334","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","75775","25629","17415","27272","76276","75774","16609","28086","76276","75180","NA","76612","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","77112","NA","16610","NA","5385","Orientation_PSA2018","6","3970","9","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","buggy.jpg","glass.jpg","60","60","442.2","442.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","33","0","33","5","0","0","33","33","0","0","33","33","33","33","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","33","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","33","33","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","452","787","NA","452","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","77211","25629","17415","27272","77712","77210","16609","28086","77712","75180","NA","78166","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","78666","NA","16610","NA","5385","Orientation_PSA2018","6","4422","10","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","needle.jpg","tiger.jpg","54.5454545455","54.5454545455","443.363636364","443.363636364","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","34","0","34","5","0","0","34","34","0","0","34","34","34","34","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","34","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","34","34","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","455","787","NA","455","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","78762","25629","17415","27272","79263","78761","16609","28086","79263","75180","NA","79720","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","80220","NA","16610","NA","5385","Orientation_PSA2018","6","4877","11","yes","1024","2002"
"Y","100","V","V","PP_LIST2.csv","broomV.jpg","broomV.jpg","58.3333333333","58.3333333333","442.416666667","442.416666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","35","0","35","5","0","0","35","35","0","0","35","35","35","35","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","35","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","35","35","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","432","787","NA","432","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","80317","25629","17415","27272","80818","80315","16609","28086","80818","81252","NA","79720","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","81752","NA","16610","NA","5385","Orientation_PSA2018","7","5309","12","yes","1024","2002"
"N","100","H","V","PP_LIST2.csv","brushH.jpg","brushV.jpg","61.5384615385","61.5384615385","439.615384615","439.615384615","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","36","0","36","5","0","0","36","36","0","0","36","36","36","36","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","36","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","36","36","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","406","787","NA","406","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","81854","25629","17415","27272","82355","81853","16609","28086","82355","82763","NA","79720","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","83263","NA","16610","NA","5385","Orientation_PSA2018","8","5715","13","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","knife.jpg","ladder.jpg","57.1428571429","57.1428571429","437.5","437.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","37","0","37","5","0","0","37","37","0","0","37","37","37","37","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","37","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","37","37","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","410","787","NA","410","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","83407","25629","17415","27272","83912","83406","16609","28086","83912","82763","NA","84324","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","84824","NA","16610","NA","5385","Orientation_PSA2018","8","6125","14","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","ftball.jpg","nut.jpg","53.3333333333","53.3333333333","447.466666667","447.466666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","38","0","38","5","0","0","38","38","0","0","38","38","38","38","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","38","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","38","38","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","587","787","NA","587","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","84923","25629","17415","27272","85424","84922","16609","28086","85424","82763","NA","86013","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","86513","NA","16610","NA","5385","Orientation_PSA2018","8","6712","15","yes","1024","2002"
"Y","100","H","H","PP_LIST2.csv","plateH.jpg","plateH.jpg","56.25","56.25","468.0625","468.0625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","39","0","39","5","0","0","39","39","0","0","39","39","39","39","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","39","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","39","39","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","777","787","NA","777","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","86620","25629","17415","27272","87122","86619","16609","28086","87122","87901","NA","86013","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","88401","NA","16610","NA","5385","Orientation_PSA2018","9","7489","16","yes","1024","2002"
"Y","100","H","H","PP_LIST2.csv","tireH.jpg","tireH.jpg","58.8235294118","58.8235294118","452","452","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","40","0","40","5","0","0","40","40","0","0","40","40","40","40","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","40","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","40","40","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","195","787","NA","195","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","88506","25629","17415","27272","89010","88504","16609","28086","89010","89208","NA","86013","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","89708","NA","16610","NA","5385","Orientation_PSA2018","10","7684","17","yes","1024","2002"
"Y","100","H","H","PP_LIST2.csv","screwH.jpg","screwH.jpg","61.1111111111","61.1111111111","439.777777778","439.777777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","41","0","41","5","0","0","41","41","0","0","41","41","41","41","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","41","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","41","41","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","232","787","NA","232","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","89829","25629","17415","27272","90333","89827","16609","28086","90334","90567","NA","86013","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","91067","NA","16610","NA","5385","Orientation_PSA2018","11","7916","18","yes","1024","2002"
"N","100","V","H","PP_LIST2.csv","nailV.jpg","nailH.jpg","63.1578947368","63.1578947368","497","497","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","42","0","42","5","0","0","42","42","0","0","42","42","42","42","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","42","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","42","42","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","1527","787","NA","1527","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","91163","25629","17415","27272","91664","91161","16609","28086","91664","93193","93694","86013","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","94194","NA","16610","NA","5385","Orientation_PSA2018","12","9443","19","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","tlphon.jpg","knife.jpg","60","60","492.55","492.55","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","43","0","43","5","0","0","43","43","0","0","43","43","43","43","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","43","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","43","43","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","408","787","NA","408","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","94291","25629","17415","27272","94796","94289","16609","28086","94797","93193","93694","95207","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","95707","NA","16610","NA","5385","Orientation_PSA2018","12","9851","20","yes","1024","2002"
"F","100","F","F","PP_LIST2.csv","pumpkin.jpg","trmpet.jpg","57.1428571429","57.1428571429","482.333333333","482.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","44","0","44","5","0","0","44","44","0","0","44","44","44","44","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","44","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","44","44","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","278","787","NA","278","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","95807","25629","17415","27272","96308","95805","16609","28086","96308","93193","93694","96588","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","97088","NA","16610","NA","5385","Orientation_PSA2018","12","10129","21","yes","1024","2002"
"Y","100","V","V","PP_LIST2.csv","bookV.jpg","bookV.jpg","59.0909090909","59.0909090909","478.090909091","478.090909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","45","0","45","5","0","0","45","45","0","0","45","45","45","45","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","45","0","0","0","0","02/08/19 23:00:56","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Female","768","legacy","yes","no","45","45","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP/subject-2.csv","11","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","389","787","NA","389","NA","802","606","NA","796","2","legacy","1024","2","48000","-16","EXP","2","even","NA","16608","1255","1259","4010","16599","16599","62443","NA","28085","97184","25629","17415","27272","97685","97182","16609","28086","97685","98076","93694","96588","NA","17415","27243","17428","25628","17428","17427","17415","NA","27274","26135","26135","26743","NA","NA","98576","NA","16610","NA","5385","Orientation_PSA2018","13","10518","22","yes","1024","2002"
