"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Post","count_Prac","count_Prac_Count_1","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_C","count_Start_E","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac_1","count_Target_response_wrong_Prac_1","count_Trial_logger","count_Welcome_PP_C","count_Welcome_PP_E","count_postdata_C","count_postdata_E","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","gender","height","keyboard_backend","language1","language2","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","month","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_C","response_Start_E","response_Target_response_Prac","response_Welcome_PP_C","response_Welcome_PP_E","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_C","response_time_Start_E","response_time_Target_response_Prac","response_time_Welcome_PP_C","response_time_Welcome_PP_E","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Post","time_Prac","time_Prac_Count_1","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_C","time_Start_E","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac_1","time_Target_response_wrong_Prac_1","time_Trial_logger","time_Welcome_PP_C","time_Welcome_PP_E","time_postdata_C","time_postdata_E","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","year"
"N","100","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","60","60","287.8","287.8","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","28","0","28","5","0","0","28","28","0","0","28","28","28","28","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","28","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","28","28","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","256","1267","NA","256","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","72738","27860","20145","29462","73243","72737","19129","30152","73243","73501","NA","72139","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","74001","NA","19130","NA","5505","Orientation_PSA2018","3","1439","5","yes","1024","1002"
"Y","100","V","V","PP_LIST1.csv","fire_extinguisherV.jpg","fire_extinguisherV.jpg","66.6666666667","66.6666666667","292.166666667","292.166666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","29","0","29","5","0","0","29","29","0","0","29","29","29","29","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","29","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","29","29","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","314","1267","NA","314","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","74105","27860","20145","29462","74606","74104","19129","30152","74606","74922","NA","72139","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","75422","NA","19130","NA","5505","Orientation_PSA2018","4","1753","6","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","scssorV.jpg","scssorH.jpg","71.4285714286","71.4285714286","302.428571429","302.428571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","30","0","30","5","0","0","30","30","0","0","30","30","30","30","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","30","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","30","30","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","364","1267","NA","364","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","75531","27860","20145","29462","76032","75529","19129","30152","76032","76397","NA","72139","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","76897","NA","19130","NA","5505","Orientation_PSA2018","5","2117","7","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","penV.jpg","penH.jpg","75","75","321","321","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","31","0","31","5","0","0","31","31","0","0","31","31","31","31","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","31","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","31","31","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","451","1267","NA","451","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","76993","27860","20145","29462","77494","76992","19129","30152","77494","77947","NA","72139","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","78447","NA","19130","NA","5505","Orientation_PSA2018","6","2568","8","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","ladder.jpg","house.jpg","66.6666666667","66.6666666667","320.777777778","320.777777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","32","0","32","5","0","0","32","32","0","0","32","32","32","32","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","32","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","32","32","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","319","1267","NA","319","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","78553","27860","20145","29462","79054","78552","19129","30152","79054","77947","NA","79375","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","79875","NA","19130","NA","5505","Orientation_PSA2018","6","2887","9","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","buggy.jpg","glass.jpg","60","60","331.1","331.1","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","33","0","33","5","0","0","33","33","0","0","33","33","33","33","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","33","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","33","33","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","424","1267","NA","424","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","79961","27860","20145","29462","80462","79959","19129","30152","80462","77947","NA","80887","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","81387","NA","19130","NA","5505","Orientation_PSA2018","6","3311","10","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","needle.jpg","tiger.jpg","54.5454545455","54.5454545455","330.090909091","330.090909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","34","0","34","5","0","0","34","34","0","0","34","34","34","34","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","34","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","34","34","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","320","1267","NA","320","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","81474","27860","20145","29462","81975","81473","19129","30152","81975","77947","NA","82297","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","82797","NA","19130","NA","5505","Orientation_PSA2018","6","3631","11","yes","1024","1002"
"Y","100","H","H","PP_LIST1.csv","broomH.jpg","broomH.jpg","58.3333333333","58.3333333333","332.25","332.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","35","0","35","5","0","0","35","35","0","0","35","35","35","35","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","35","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","35","35","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","356","1267","NA","356","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","82901","27860","20145","29462","83405","82899","19129","30152","83405","83763","NA","82297","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","84263","NA","19130","NA","5505","Orientation_PSA2018","7","3987","12","yes","1024","1002"
"Y","100","V","V","PP_LIST1.csv","brushV.jpg","brushV.jpg","61.5384615385","61.5384615385","340.769230769","340.769230769","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","36","0","36","5","0","0","36","36","0","0","36","36","36","36","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","36","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","36","36","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","443","1267","NA","443","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","84357","27860","20145","29462","84859","84356","19129","30152","84859","85304","NA","82297","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","85806","NA","19130","NA","5505","Orientation_PSA2018","8","4430","13","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","57.1428571429","57.1428571429","355.214285714","355.214285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","37","0","37","5","0","0","37","37","0","0","37","37","37","37","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","37","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","37","37","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","543","1267","NA","543","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","85901","27860","20145","29462","86406","85900","19129","30152","86406","85304","NA","86951","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","87451","NA","19130","NA","5505","Orientation_PSA2018","8","4973","14","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","ftball.jpg","nut.jpg","53.3333333333","53.3333333333","352.733333333","352.733333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","38","0","38","5","0","0","38","38","0","0","38","38","38","38","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","38","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","38","38","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","318","1267","NA","318","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","87546","27860","20145","29462","88047","87544","19129","30152","88047","85304","NA","88367","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","88867","NA","19130","NA","5505","Orientation_PSA2018","8","5291","15","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","plateV.jpg","plateH.jpg","56.25","56.25","350.75","350.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","39","0","39","5","0","0","39","39","0","0","39","39","39","39","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","39","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","39","39","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","321","1267","NA","321","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","88968","27860","20145","29462","89469","88966","19129","30152","89469","89792","NA","88367","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","90292","NA","19130","NA","5505","Orientation_PSA2018","9","5612","16","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","tireV.jpg","tireH.jpg","58.8235294118","58.8235294118","351.411764706","351.411764706","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","40","0","40","5","0","0","40","40","0","0","40","40","40","40","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","40","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","40","40","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","362","1267","NA","362","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","90401","27860","20145","29462","90902","90399","19129","30152","90902","91266","NA","88367","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","91766","NA","19130","NA","5505","Orientation_PSA2018","10","5974","17","yes","1024","1002"
"N","100","V","H","PP_LIST1.csv","screwV.jpg","screwH.jpg","61.1111111111","61.1111111111","352.777777778","352.777777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","41","0","41","5","0","0","41","41","0","0","41","41","41","41","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","41","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","41","41","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","376","1267","NA","376","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","91865","27860","20145","29462","92366","91862","19129","30152","92366","92744","NA","88367","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","93244","NA","19130","NA","5505","Orientation_PSA2018","11","6350","18","yes","1024","1002"
"N","100","H","V","PP_LIST1.csv","nailH.jpg","nailV.jpg","63.1578947368","63.1578947368","354","354","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","42","0","42","5","0","0","42","42","0","0","42","42","42","42","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","42","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","42","42","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","376","1267","NA","376","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","93345","27860","20145","29462","93847","93344","19129","30152","93847","94225","NA","88367","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","94726","NA","19130","NA","5505","Orientation_PSA2018","12","6726","19","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","tlphon.jpg","knife.jpg","60","60","364.35","364.35","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","43","0","43","5","0","0","43","43","0","0","43","43","43","43","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","43","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","43","43","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","561","1267","NA","561","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","94823","27860","20145","29462","95324","94822","19129","30152","95324","94225","NA","95887","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","96387","NA","19130","NA","5505","Orientation_PSA2018","12","7287","20","yes","1024","1002"
"F","100","F","F","PP_LIST1.csv","pumpkin.jpg","trmpet.jpg","57.1428571429","57.1428571429","356.761904762","356.761904762","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","44","0","44","5","0","0","44","44","0","0","44","44","44","44","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","44","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","44","44","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","205","1267","NA","205","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","96500","27860","20145","29462","97001","96499","19129","30152","97001","94225","NA","97207","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","97707","NA","19130","NA","5505","Orientation_PSA2018","12","7492","21","yes","1024","1002"
"Y","100","H","H","PP_LIST1.csv","bookH.jpg","bookH.jpg","59.0909090909","59.0909090909","366.954545455","366.954545455","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","45","0","45","5","0","0","45","45","0","0","45","45","45","45","NA","0","5","0","5","0","0","0","0","0","5","5","5","5","5","45","0","0","0","0","02/08/19 22:56:53","Matching Tasks","yes","","OrientationCrossLanguages_2018PSA_PP_1.1.0.osexp","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/Script","no","chinese-japanese-korean","no","18","no","#0000ff","no","Ok","no","Male","768","legacy","yes","no","45","45","1","5","D:/core/Research/OpenSci/PSA/2018/2017_submission_orientation_generalicity/EXPDATA/raw_data/PP-1.csv","9","legacy","Kafkaesque Koffka","3.2.6","yes","5a7ce671e83246000deafe81","0","0","j","space","NA","j","NA","space","f","NA","space","581","1267","NA","581","NA","681","572","NA","1006","2","legacy","1024","2","48000","-16","EXP","1","odd","NA","19129","1400","1405","4121","19118","19118","65747","NA","30152","97794","27860","20145","29462","98295","97793","19129","30152","98295","98878","NA","97207","NA","20145","29439","20159","27859","20159","20159","20145","NA","29463","28365","28365","28939","NA","NA","99378","NA","19130","NA","5505","Orientation_PSA2018","13","8073","22","yes","1024","1002"
