"subject_nr","task_order","PList","List","Match","Orientation","Probe","Target","response","correct","response_time","File","opensesame_codename","opensesame_version","experiment_file"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The young husband prepared to place the spare tire into the trunk.","tireV.jpg","j",1,300,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The anxious little boy knocked the salt shaker over onto the table.","saltV.jpg","j",1,321,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","Sara situated the expensive plate on its mat on the table.","plateV.jpg","j",1,415,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The todler rode his tricycle around and around.","tapedispenser.jpg","j",0,416,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Melissa volleyed the ball over the net.","house.jpg","j",0,317,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The janitor replaced the battery in the fire alarm.","ladder.jpg","j",0,352,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","Becca used the scissors to carve her initials into the tree.","scssorV.jpg","j",1,310,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Janie grabbed the broom and swept the house, pretending she was Cinderella.","broomV.jpg","j",1,326,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The hunter shone the flashlight onto the floor of the cavern.","flashH.jpg","j",1,387,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Calmly, the sniper mounted the scope on his rifle.","needle.jpg","j",0,542,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Derek held his bat high as the ball approached.","batV.jpg","j",1,636,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The photographer told the model to lie down in the sand.","tiger.jpg","j",0,413,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The accountant stuck his pen behind his ear.","penV.jpg","j",1,328,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The flowers that were planted last week had survived the storm.","nut.jpg","j",0,343,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The mechanic replaced the tires on the vintage automobile.","glass.jpg","j",0,373,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","Laura hung the decoration on the line with the clothespin.","clothespinH.jpg","j",1,315,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","The lab assistant put the key to the monkey cage in the lock.","keyH.jpg","j",1,399,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Jessica stuck the bottle in the ice, anticipating a romantic evening.","bottleV.jpg","j",1,395,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","A turtle was resting on a log across the pond.","pumpkin.jpg","j",0,401,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The skier took off his gloves after the exhilarating run.","couch.jpg","j",0,288,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The swimmers were startled by the alligator.","stove.jpg","j",0,279,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The bartender poured another scotch for the salesman.","piano.jpg","j",0,351,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The race car driver fastened the fire-extinguisher onto the garage wall.","fire_extinguisherH.jpg","j",1,328,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Because the roads were icy, Jeff decided to work at home today.","tlphon.jpg","j",0,515,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","James placed the bowl into an open slot in the dishwasher.","bowlV.jpg","j",1,274,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The coach threw his water bottle on the ground in anger.","ftball.jpg","j",0,486,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","Rick hurriedly stuck his pencil in the desk drawer.","pencilH.jpg","j",1,419,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The teenager held her brush up like a microphone, pretending to be a famous rock star.","brushH.jpg","j",1,328,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","The lumberjack left his axe sticking in the side of the stump after winning the axe toss.","axeV.jpg","j",1,270,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The toddler drew a kitty cat with his crayon on his bedroom floor.","crayonH.jpg","j",1,357,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Ted showed off his new motor cycle to his friends.","ring.jpg","j",0,305,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The caterpillar inched along the lamp post.","caterpillarH.jpg","j",1,455,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","The waiter knocked over the wineglass while admiring Maureen's gown.","glassH.jpg","j",1,356,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The excited dog had dropped its bone on the carpet.","mitten.jpg","j",0,492,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The tour guide led his group to the top of the amphitheatre.","wndmil.jpg","j",0,458,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The monkey effortlessly climbed up the tree to eat his banana.","wrench.jpg","j",0,222,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","George put his cell phone in the pocket of his trench coat.","spider.jpg","j",0,314,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The thirsty mountain biker refilled his bottle at the waterfountain.","flower.jpg","j",0,242,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
3,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Denise bought a ticket for the subway.","sutcse.jpg","j",0,358,"subject-3.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Clarissa hoped that she would get a red bike for her birthday.","trmpet.jpg","j",0,809,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The taxi driver handed the receipt to the complaining passenger.","knife.jpg","j",0,317,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","The lab assistant put the key to the monkey cage in the lock.","keyH.jpg","j",1,307,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Calmly, the sniper mounted the scope on his rifle.","needle.jpg","j",0,310,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The todler rode his tricycle around and around.","tapedispenser.jpg","j",0,425,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Chad had bought a new shirt that his wife didn't like.","skirt.jpg","j",0,407,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","Laura hung the decoration on the line with the clothespin.","clothespinH.jpg","j",1,387,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The janitor replaced the battery in the fire alarm.","ladder.jpg","j",0,425,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","Rick hurriedly stuck his pencil in the desk drawer.","pencilH.jpg","j",1,392,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","Becca used the scissors to carve her initials into the tree.","scssorV.jpg","j",1,381,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The excited dog had dropped its bone on the carpet.","mitten.jpg","j",0,388,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Because the roads were icy, Jeff decided to work at home today.","tlphon.jpg","j",0,450,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","Frank pressed the iron onto his pants, hoping he wouldn't be late.","ironH.jpg","j",1,636,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The caterpillar inched along the lamp post.","caterpillarH.jpg","j",1,254,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","The carpenter hammered the nail into the wall.","nailH.jpg","j",1,356,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","The lumberjack left his axe sticking in the side of the stump after winning the axe toss.","axeV.jpg","j",1,371,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The young husband prepared to place the spare tire into the trunk.","tireV.jpg","j",1,315,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Melissa volleyed the ball over the net.","house.jpg","j",0,327,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","Jim prepared to insert the screw into the side of the cabinet.","screwV.jpg","j",1,317,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The flowers that were planted last week had survived the storm.","nut.jpg","j",0,371,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Ted showed off his new motor cycle to his friends.","ring.jpg","j",0,319,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Denise bought a ticket for the subway.","sutcse.jpg","j",0,352,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The thirsty mountain biker refilled his bottle at the waterfountain.","flower.jpg","j",0,359,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","A turtle was resting on a log across the pond.","pumpkin.jpg","j",0,367,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The anxious little boy knocked the salt shaker over onto the table.","saltV.jpg","j",1,355,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","James placed the bowl into an open slot in the dishwasher.","bowlV.jpg","j",1,344,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","Mick strummed his guitar as he warmed up for the concert.","guitarH.jpg","j",1,356,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","George put his cell phone in the pocket of his trench coat.","spider.jpg","j",0,350,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The toddler drew a kitty cat with his crayon on his bedroom floor.","crayonH.jpg","j",1,491,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","The librarian put the book back on the shelf.","bookV.jpg","j",1,270,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The skier took off his gloves after the exhilarating run.","couch.jpg","j",0,345,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The tour guide led his group to the top of the amphitheatre.","wndmil.jpg","j",0,445,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The coach threw his water bottle on the ground in anger.","ftball.jpg","j",0,361,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","Grandmother baked a pancake for her granddaughter.","watch.jpg","j",0,306,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The swimmers were startled by the alligator.","stove.jpg","j",0,314,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The mechanic replaced the tires on the vintage automobile.","glass.jpg","j",0,355,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The hunter shone the flashlight onto the floor of the cavern.","flashH.jpg","j",1,472,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The bartender poured another scotch for the salesman.","piano.jpg","j",0,326,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","H","The waiter knocked over the wineglass while admiring Maureen's gown.","glassH.jpg","j",1,458,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The race car driver fastened the fire-extinguisher onto the garage wall.","fire_extinguisherH.jpg","j",1,371,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The monkey effortlessly climbed up the tree to eat his banana.","wrench.jpg","j",0,549,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Janie grabbed the broom and swept the house, pretending she was Cinderella.","broomV.jpg","j",1,370,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Jessica stuck the bottle in the ice, anticipating a romantic evening.","bottleV.jpg","j",1,344,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","Y","V","Derek held his bat high as the ball approached.","batV.jpg","j",1,367,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","V","The teenager held her brush up like a microphone, pretending to be a famous rock star.","brushH.jpg","j",1,321,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","Sara situated the expensive plate on its mat on the table.","plateV.jpg","j",1,442,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","F","F","The photographer told the model to lie down in the sand.","tiger.jpg","j",0,434,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
4,"none of above","ENG_Prac1.csv","ENG_LIST3.csv","N","H","The accountant stuck his pen behind his ear.","penV.jpg","j",1,228,"subject-4.csv","Kafkaesque Koffka","3.2.6","OrientationCrossLanguages_2018PSA_SP_1.1.0.osexp"
